iter	RMSE
4316	0.06865814582
4317	0.06865145685
4318	0.06864790657
4319	0.06863937865
4320	0.06863420834
4321	0.06862971269
4322	0.0686239754
4323	0.06861629413
4324	0.06861244758
4325	0.06860515819
4326	0.06860065837
4327	0.0685905375
4328	0.0685827568
4329	0.06858126228
4330	0.06857738026
4331	0.06856435187
4332	0.06856084256
4333	0.06855100566
4334	0.06854741304
4335	0.06853973036
4336	0.06853019806
4337	0.06852282665
4338	0.06851241437
4339	0.06850158745
4340	0.06849718504
4341	0.06849214381
4342	0.06848152219
4343	0.06847067495
4344	0.06845950078
4345	0.06844769405
4346	0.06844550582
4347	0.06843862748
4348	0.06843360739
4349	0.06842156084
4350	0.06841219694
4351	0.06840049829
4352	0.06839183632
4353	0.06838347659
4354	0.06837799762
4355	0.06836877436
4356	0.06835458466
4357	0.06834757943
4358	0.06834285823
4359	0.06833554944
4360	0.06832606867
4361	0.06831646181
4362	0.06831210134
4363	0.06830130488
4364	0.06829688243
4365	0.06829041387
4366	0.06828094337
4367	0.06827027949
4368	0.06826495097
4369	0.06826305303
4370	0.06825844148
4371	0.06824761769
4372	0.06824095661
4373	0.0682399091
4374	0.06822700702
4375	0.06821969834
4376	0.06821016006
4377	0.06819950184
4378	0.0681859728
4379	0.06817203536
4380	0.06817057267
4381	0.06816226169
4382	0.06815233308
4383	0.06814840418
4384	0.06814357326
4385	0.06813368184
4386	0.06811917125
4387	0.06811590902
4388	0.06810220977
4389	0.06809624756
4390	0.06808774949
4391	0.06807932159
4392	0.0680728318
4393	0.0680655032
4394	0.06806095016
4395	0.06805552392
4396	0.06805031791
